#    L    TT             EE             BB             TE          
   395    0.17764E+04    0.21712E+02    0.43529E-01    0.84753E+01
   396    0.17704E+04    0.21708E+02    0.43664E-01    0.65523E+01
   397    0.17646E+04    0.21701E+02    0.43800E-01    0.46355E+01
   398    0.17593E+04    0.21690E+02    0.43936E-01    0.27262E+01
   399    0.17544E+04    0.21674E+02    0.44074E-01    0.82522E+00
   400    0.17499E+04    0.21655E+02    0.44212E-01   -0.10665E+01
   401    0.17459E+04    0.21632E+02    0.44350E-01   -0.29483E+01
   402    0.17423E+04    0.21604E+02    0.44490E-01   -0.48194E+01
   403    0.17390E+04    0.21573E+02    0.44630E-01   -0.66790E+01
   404    0.17362E+04    0.21538E+02    0.44771E-01   -0.85258E+01
   405    0.17338E+04    0.21498E+02    0.44913E-01   -0.10360E+02
   406    0.17317E+04    0.21455E+02    0.45056E-01   -0.12181E+02
   407    0.17300E+04    0.21408E+02    0.45200E-01   -0.13988E+02
   408    0.17287E+04    0.21357E+02    0.45344E-01   -0.15778E+02
   409    0.17279E+04    0.21303E+02    0.45490E-01   -0.17553E+02
   410    0.17273E+04    0.21244E+02    0.45636E-01   -0.19312E+02
   411    0.17272E+04    0.21182E+02    0.45783E-01   -0.21053E+02
   412    0.17274E+04    0.21117E+02    0.45931E-01   -0.22777E+02
   413    0.17280E+04    0.21047E+02    0.46080E-01   -0.24482E+02
   414    0.17289E+04    0.20974E+02    0.46230E-01   -0.26168E+02
   415    0.17302E+04    0.20898E+02    0.46381E-01   -0.27833E+02
   416    0.17318E+04    0.20818E+02    0.46533E-01   -0.29478E+02
   417    0.17338E+04    0.20734E+02    0.46686E-01   -0.31103E+02
   418    0.17360E+04    0.20646E+02    0.46839E-01   -0.32705E+02
   419    0.17387E+04    0.20555E+02    0.46994E-01   -0.34285E+02
   420    0.17417E+04    0.20461E+02    0.47150E-01   -0.35841E+02
   421    0.17450E+04    0.20364E+02    0.47307E-01   -0.37374E+02
   422    0.17486E+04    0.20263E+02    0.47464E-01   -0.38884E+02
   423    0.17525E+04    0.20158E+02    0.47623E-01   -0.40368E+02
   424    0.17567E+04    0.20050E+02    0.47782E-01   -0.41827E+02
   425    0.17612E+04    0.19939E+02    0.47943E-01   -0.43260E+02
   426    0.17660E+04    0.19825E+02    0.48104E-01   -0.44666E+02
   427    0.17711E+04    0.19708E+02    0.48267E-01   -0.46047E+02
   428    0.17764E+04    0.19588E+02    0.48430E-01   -0.47398E+02
   429    0.17820E+04    0.19465E+02    0.48595E-01   -0.48722E+02
   430    0.17879E+04    0.19339E+02    0.48761E-01   -0.50019E+02
   431    0.17941E+04    0.19210E+02    0.48927E-01   -0.51286E+02
   432    0.18004E+04    0.19078E+02    0.49095E-01   -0.52524E+02
   433    0.18071E+04    0.18945E+02    0.49263E-01   -0.53732E+02
   434    0.18139E+04    0.18808E+02    0.49433E-01   -0.54911E+02
   435    0.18210E+04    0.18669E+02    0.49603E-01   -0.56059E+02
   436    0.18284E+04    0.18528E+02    0.49775E-01   -0.57177E+02
   437    0.18360E+04    0.18383E+02    0.49947E-01   -0.58262E+02
   438    0.18437E+04    0.18237E+02    0.50121E-01   -0.59316E+02
   439    0.18517E+04    0.18089E+02    0.50296E-01   -0.60339E+02
   440    0.18599E+04    0.17938E+02    0.50471E-01   -0.61328E+02
   441    0.18683E+04    0.17785E+02    0.50648E-01   -0.62286E+02
   442    0.18768E+04    0.17629E+02    0.50825E-01   -0.63210E+02
   443    0.18856E+04    0.17473E+02    0.51004E-01   -0.64102E+02
   444    0.18945E+04    0.17314E+02    0.51183E-01   -0.64959E+02
   445    0.19036E+04    0.17152E+02    0.51364E-01   -0.65783E+02
   446    0.19127E+04    0.16991E+02    0.51545E-01   -0.66572E+02
   447    0.19221E+04    0.16827E+02    0.51727E-01   -0.67328E+02
   448    0.19315E+04    0.16661E+02    0.51911E-01   -0.68050E+02
   449    0.19412E+04    0.16494E+02    0.52095E-01   -0.68736E+02
   450    0.19510E+04    0.16327E+02    0.52280E-01   -0.69388E+02
   451    0.19609E+04    0.16157E+02    0.52466E-01   -0.70005E+02
   452    0.19709E+04    0.15986E+02    0.52653E-01   -0.70589E+02
   453    0.19811E+04    0.15815E+02    0.52840E-01   -0.71136E+02
   454    0.19913E+04    0.15642E+02    0.53029E-01   -0.71650E+02
   455    0.20015E+04    0.15469E+02    0.53218E-01   -0.72129E+02
   456    0.20120E+04    0.15294E+02    0.53408E-01   -0.72567E+02
   457    0.20224E+04    0.15120E+02    0.53599E-01   -0.72979E+02
   458    0.20330E+04    0.14944E+02    0.53791E-01   -0.73345E+02
   459    0.20437E+04    0.14769E+02    0.53984E-01   -0.73682E+02
   460    0.20544E+04    0.14592E+02    0.54177E-01   -0.73983E+02
   461    0.20651E+04    0.14415E+02    0.54371E-01   -0.74249E+02
   462    0.20759E+04    0.14238E+02    0.54566E-01   -0.74474E+02
   463    0.20867E+04    0.14061E+02    0.54761E-01   -0.74677E+02
   464    0.20975E+04    0.13884E+02    0.54958E-01   -0.74828E+02
   465    0.21083E+04    0.13708E+02    0.55154E-01   -0.74957E+02
   466    0.21192E+04    0.13530E+02    0.55352E-01   -0.75041E+02
   467    0.21301E+04    0.13354E+02    0.55550E-01   -0.75095E+02
   468    0.21410E+04    0.13178E+02    0.55749E-01   -0.75113E+02
   469    0.21519E+04    0.13002E+02    0.55948E-01   -0.75100E+02
   470    0.21628E+04    0.12827E+02    0.56148E-01   -0.75051E+02
   471    0.21735E+04    0.12653E+02    0.56349E-01   -0.74965E+02
   472    0.21844E+04    0.12480E+02    0.56550E-01   -0.74849E+02
   473    0.21952E+04    0.12308E+02    0.56752E-01   -0.74695E+02
   474    0.22060E+04    0.12137E+02    0.56954E-01   -0.74513E+02
   475    0.22168E+04    0.11966E+02    0.57156E-01   -0.74293E+02
   476    0.22274E+04    0.11797E+02    0.57360E-01   -0.74038E+02
   477    0.22380E+04    0.11629E+02    0.57563E-01   -0.73759E+02
   478    0.22486E+04    0.11462E+02    0.57767E-01   -0.73436E+02
   479    0.22591E+04    0.11297E+02    0.57971E-01   -0.73093E+02
   480    0.22695E+04    0.11133E+02    0.58176E-01   -0.72712E+02
   481    0.22799E+04    0.10972E+02    0.58381E-01   -0.72296E+02
   482    0.22902E+04    0.10812E+02    0.58586E-01   -0.71852E+02
   483    0.23003E+04    0.10654E+02    0.58792E-01   -0.71381E+02
   484    0.23103E+04    0.10498E+02    0.58998E-01   -0.70877E+02
   485    0.23203E+04    0.10344E+02    0.59204E-01   -0.70343E+02
   486    0.23302E+04    0.10193E+02    0.59410E-01   -0.69779E+02
   487    0.23400E+04    0.10044E+02    0.59616E-01   -0.69187E+02
   488    0.23496E+04    0.98960E+01    0.59823E-01   -0.68565E+02
   489    0.23591E+04    0.97515E+01    0.60029E-01   -0.67915E+02
   490    0.23685E+04    0.96100E+01    0.60236E-01   -0.67237E+02
   491    0.23777E+04    0.94707E+01    0.60443E-01   -0.66532E+02
   492    0.23868E+04    0.93344E+01    0.60650E-01   -0.65802E+02
   493    0.23958E+04    0.91996E+01    0.60856E-01   -0.65043E+02
   494    0.24047E+04    0.90693E+01    0.61063E-01   -0.64259E+02
   495    0.24133E+04    0.89413E+01    0.61270E-01   -0.63450E+02
   496    0.24217E+04    0.88170E+01    0.61477E-01   -0.62617E+02
   497    0.24301E+04    0.86956E+01    0.61683E-01   -0.61759E+02
   498    0.24382E+04    0.85765E+01    0.61889E-01   -0.60879E+02
   499    0.24463E+04    0.84619E+01    0.62096E-01   -0.59973E+02
   500    0.24542E+04    0.83495E+01    0.62302E-01   -0.59048E+02
   501    0.24618E+04    0.82416E+01    0.62508E-01   -0.58100E+02
   502    0.24694E+04    0.81373E+01    0.62713E-01   -0.57130E+02
   503    0.24766E+04    0.80361E+01    0.62918E-01   -0.56140E+02
   504    0.24837E+04    0.79386E+01    0.63123E-01   -0.55129E+02
   505    0.24908E+04    0.78455E+01    0.63328E-01   -0.54101E+02
   506    0.24974E+04    0.77563E+01    0.63533E-01   -0.53053E+02
   507    0.25041E+04    0.76706E+01    0.63737E-01   -0.51987E+02
   508    0.25104E+04    0.75896E+01    0.63940E-01   -0.50903E+02
   509    0.25166E+04    0.75121E+01    0.64143E-01   -0.49804E+02
   510    0.25224E+04    0.74390E+01    0.64346E-01   -0.48688E+02
   511    0.25282E+04    0.73699E+01    0.64548E-01   -0.47557E+02
   512    0.25337E+04    0.73052E+01    0.64750E-01   -0.46411E+02
   513    0.25391E+04    0.72447E+01    0.64951E-01   -0.45252E+02
   514    0.25443E+04    0.71887E+01    0.65151E-01   -0.44080E+02
   515    0.25492E+04    0.71372E+01    0.65351E-01   -0.42895E+02
   516    0.25539E+04    0.70902E+01    0.65550E-01   -0.41698E+02
   517    0.25583E+04    0.70478E+01    0.65749E-01   -0.40490E+02
   518    0.25625E+04    0.70100E+01    0.65947E-01   -0.39272E+02
   519    0.25667E+04    0.69768E+01    0.66144E-01   -0.38043E+02
   520    0.25705E+04    0.69483E+01    0.66341E-01   -0.36807E+02
   521    0.25740E+04    0.69246E+01    0.66536E-01   -0.35562E+02
   522    0.25773E+04    0.69057E+01    0.66731E-01   -0.34310E+02
   523    0.25805E+04    0.68917E+01    0.66925E-01   -0.33051E+02
   524    0.25834E+04    0.68824E+01    0.67118E-01   -0.31786E+02
   525    0.25860E+04    0.68781E+01    0.67310E-01   -0.30515E+02
   526    0.25884E+04    0.68787E+01    0.67502E-01   -0.29240E+02
   527    0.25908E+04    0.68843E+01    0.67692E-01   -0.27961E+02
   528    0.25928E+04    0.68947E+01    0.67881E-01   -0.26681E+02
   529    0.25945E+04    0.69104E+01    0.68070E-01   -0.25397E+02
   530    0.25960E+04    0.69311E+01    0.68257E-01   -0.24113E+02
   531    0.25975E+04    0.69567E+01    0.68444E-01   -0.22826E+02
   532    0.25985E+04    0.69875E+01    0.68629E-01   -0.21540E+02
   533    0.25993E+04    0.70234E+01    0.68813E-01   -0.20255E+02
   534    0.25999E+04    0.70644E+01    0.68997E-01   -0.18972E+02
   535    0.26002E+04    0.71107E+01    0.69179E-01   -0.17691E+02
   536    0.26004E+04    0.71620E+01    0.69360E-01   -0.16412E+02
   537    0.26004E+04    0.72184E+01    0.69539E-01   -0.15138E+02
   538    0.26000E+04    0.72801E+01    0.69718E-01   -0.13868E+02
   539    0.25995E+04    0.73468E+01    0.69895E-01   -0.12603E+02
   540    0.25987E+04    0.74189E+01    0.70072E-01   -0.11344E+02
   541    0.25977E+04    0.74960E+01    0.70247E-01   -0.10092E+02
   542    0.25965E+04    0.75783E+01    0.70420E-01   -0.88475E+01
   543    0.25950E+04    0.76659E+01    0.70593E-01   -0.76110E+01
   544    0.25933E+04    0.77586E+01    0.70764E-01   -0.63833E+01
   545    0.25914E+04    0.78564E+01    0.70934E-01   -0.51649E+01
   546    0.25893E+04    0.79591E+01    0.71102E-01   -0.39569E+01
   547    0.25869E+04    0.80669E+01    0.71270E-01   -0.27595E+01
   548    0.25844E+04    0.81798E+01    0.71436E-01   -0.15739E+01
   549    0.25816E+04    0.82979E+01    0.71600E-01   -0.40067E+00
   550    0.25787E+04    0.84210E+01    0.71763E-01    0.75962E+00
   551    0.25756E+04    0.85493E+01    0.71925E-01    0.19064E+01
   552    0.25722E+04    0.86826E+01    0.72085E-01    0.30385E+01
   553    0.25686E+04    0.88196E+01    0.72244E-01    0.41557E+01
   554    0.25648E+04    0.89632E+01    0.72401E-01    0.52573E+01
   555    0.25608E+04    0.91111E+01    0.72557E-01    0.63425E+01
   556    0.25566E+04    0.92641E+01    0.72712E-01    0.74111E+01
   557    0.25522E+04    0.94215E+01    0.72865E-01    0.84613E+01
   558    0.25477E+04    0.95847E+01    0.73016E-01    0.94937E+01
   559    0.25429E+04    0.97516E+01    0.73166E-01    0.10508E+02
   560    0.25380E+04    0.99227E+01    0.73314E-01    0.11502E+02
   561    0.25328E+04    0.10099E+02    0.73461E-01    0.12476E+02
   562    0.25275E+04    0.10280E+02    0.73607E-01    0.13429E+02
   563    0.25221E+04    0.10465E+02    0.73751E-01    0.14363E+02
   564    0.25165E+04    0.10656E+02    0.73893E-01    0.15273E+02
   565    0.25107E+04    0.10850E+02    0.74034E-01    0.16162E+02
   566    0.25047E+04    0.11049E+02    0.74173E-01    0.17028E+02
   567    0.24986E+04    0.11251E+02    0.74311E-01    0.17871E+02
   568    0.24923E+04    0.11459E+02    0.74447E-01    0.18689E+02
   569    0.24858E+04    0.11670E+02    0.74581E-01    0.19485E+02
   570    0.24793E+04    0.11886E+02    0.74714E-01    0.20254E+02
   571    0.24725E+04    0.12106E+02    0.74846E-01    0.20998E+02
   572    0.24656E+04    0.12329E+02    0.74976E-01    0.21718E+02
   573    0.24586E+04    0.12556E+02    0.75104E-01    0.22409E+02
   574    0.24515E+04    0.12787E+02    0.75231E-01    0.23076E+02
   575    0.24442E+04    0.13021E+02    0.75356E-01    0.23714E+02
   576    0.24369E+04    0.13260E+02    0.75480E-01    0.24326E+02
   577    0.24293E+04    0.13502E+02    0.75602E-01    0.24910E+02
   578    0.24217E+04    0.13747E+02    0.75723E-01    0.25465E+02
   579    0.24140E+04    0.13996E+02    0.75842E-01    0.25992E+02
   580    0.24062E+04    0.14249E+02    0.75959E-01    0.26490E+02
   581    0.23981E+04    0.14504E+02    0.76075E-01    0.26959E+02
   582    0.23900E+04    0.14762E+02    0.76189E-01    0.27399E+02
   583    0.23819E+04    0.15024E+02    0.76302E-01    0.27807E+02
   584    0.23737E+04    0.15288E+02    0.76414E-01    0.28187E+02
   585    0.23654E+04    0.15555E+02    0.76523E-01    0.28535E+02
   586    0.23569E+04    0.15824E+02    0.76632E-01    0.28853E+02
   587    0.23485E+04    0.16097E+02    0.76738E-01    0.29140E+02
   588    0.23399E+04    0.16372E+02    0.76844E-01    0.29395E+02
   589    0.23312E+04    0.16650E+02    0.76947E-01    0.29620E+02
   590    0.23225E+04    0.16930E+02    0.77050E-01    0.29812E+02
   591    0.23138E+04    0.17212E+02    0.77151E-01    0.29973E+02
   592    0.23049E+04    0.17496E+02    0.77250E-01    0.30101E+02
   593    0.22961E+04    0.17783E+02    0.77348E-01    0.30198E+02
   594    0.22870E+04    0.18071E+02    0.77444E-01    0.30261E+02
   595    0.22780E+04    0.18360E+02    0.77539E-01    0.30293E+02
   596    0.22691E+04    0.18653E+02    0.77633E-01    0.30291E+02
   597    0.22600E+04    0.18945E+02    0.77725E-01    0.30257E+02
   598    0.22512E+04    0.19240E+02    0.77816E-01    0.30191E+02
   599    0.22421E+04    0.19536E+02    0.77906E-01    0.30092E+02
   600    0.22330E+04    0.19833E+02    0.77994E-01    0.29959E+02
   601    0.22239E+04    0.20132E+02    0.78081E-01    0.29794E+02
   602    0.22149E+04    0.20431E+02    0.78166E-01    0.29595E+02
   603    0.22057E+04    0.20732E+02    0.78250E-01    0.29365E+02
   604    0.21967E+04    0.21033E+02    0.78333E-01    0.29101E+02
   605    0.21876E+04    0.21334E+02    0.78415E-01    0.28804E+02
   606    0.21786E+04    0.21636E+02    0.78496E-01    0.28474E+02
   607    0.21693E+04    0.21939E+02    0.78575E-01    0.28112E+02
   608    0.21603E+04    0.22242E+02    0.78653E-01    0.27717E+02
   609    0.21514E+04    0.22545E+02    0.78730E-01    0.27288E+02
   610    0.21424E+04    0.22847E+02    0.78806E-01    0.26827E+02
   611    0.21335E+04    0.23151E+02    0.78880E-01    0.26334E+02
   612    0.21246E+04    0.23454E+02    0.78954E-01    0.25809E+02
   613    0.21157E+04    0.23755E+02    0.79026E-01    0.25251E+02
   614    0.21069E+04    0.24057E+02    0.79098E-01    0.24661E+02
   615    0.20981E+04    0.24358E+02    0.79168E-01    0.24039E+02
   616    0.20894E+04    0.24659E+02    0.79238E-01    0.23386E+02
   617    0.20809E+04    0.24960E+02    0.79306E-01    0.22701E+02
   618    0.20723E+04    0.25259E+02    0.79373E-01    0.21985E+02
   619    0.20638E+04    0.25559E+02    0.79440E-01    0.21239E+02
   620    0.20555E+04    0.25856E+02    0.79505E-01    0.20462E+02
   621    0.20471E+04    0.26152E+02    0.79570E-01    0.19655E+02
   622    0.20388E+04    0.26447E+02    0.79633E-01    0.18817E+02
   623    0.20307E+04    0.26740E+02    0.79696E-01    0.17950E+02
   624    0.20226E+04    0.27031E+02    0.79758E-01    0.17054E+02
   625    0.20146E+04    0.27321E+02    0.79819E-01    0.16129E+02
   626    0.20068E+04    0.27609E+02    0.79880E-01    0.15175E+02
   627    0.19990E+04    0.27895E+02    0.79939E-01    0.14193E+02
   628    0.19914E+04    0.28179E+02    0.79998E-01    0.13183E+02
   629    0.19839E+04    0.28460E+02    0.80057E-01    0.12145E+02
   630    0.19764E+04    0.28739E+02    0.80114E-01    0.11079E+02
   631    0.19690E+04    0.29016E+02    0.80171E-01    0.99885E+01
   632    0.19619E+04    0.29290E+02    0.80228E-01    0.88703E+01
   633    0.19547E+04    0.29563E+02    0.80283E-01    0.77269E+01
   634    0.19478E+04    0.29831E+02    0.80339E-01    0.65584E+01
   635    0.19410E+04    0.30097E+02    0.80393E-01    0.53651E+01
   636    0.19342E+04    0.30362E+02    0.80448E-01    0.41478E+01
   637    0.19277E+04    0.30621E+02    0.80502E-01    0.29058E+01
   638    0.19212E+04    0.30878E+02    0.80555E-01    0.16414E+01
   639    0.19149E+04    0.31132E+02    0.80608E-01    0.35351E+00
   640    0.19088E+04    0.31383E+02    0.80661E-01   -0.95623E+00
   641    0.19028E+04    0.31630E+02    0.80713E-01   -0.22878E+01
   642    0.18969E+04    0.31873E+02    0.80765E-01   -0.36406E+01
   643    0.18912E+04    0.32114E+02    0.80816E-01   -0.50140E+01
   644    0.18857E+04    0.32349E+02    0.80868E-01   -0.64073E+01
   645    0.18803E+04    0.32581E+02    0.80919E-01   -0.78204E+01
   646    0.18750E+04    0.32809E+02    0.80970E-01   -0.92525E+01
   647    0.18700E+04    0.33033E+02    0.81021E-01   -0.10703E+02
   648    0.18650E+04    0.33253E+02    0.81072E-01   -0.12171E+02
   649    0.18603E+04    0.33468E+02    0.81122E-01   -0.13657E+02
   650    0.18558E+04    0.33679E+02    0.81173E-01   -0.15159E+02
   651    0.18514E+04    0.33886E+02    0.81223E-01   -0.16677E+02
   652    0.18471E+04    0.34089E+02    0.81274E-01   -0.18211E+02
   653    0.18432E+04    0.34286E+02    0.81324E-01   -0.19759E+02
   654    0.18393E+04    0.34479E+02    0.81375E-01   -0.21320E+02
   655    0.18355E+04    0.34667E+02    0.81425E-01   -0.22896E+02
   656    0.18320E+04    0.34851E+02    0.81476E-01   -0.24484E+02
   657    0.18287E+04    0.35029E+02    0.81526E-01   -0.26083E+02
   658    0.18255E+04    0.35204E+02    0.81577E-01   -0.27694E+02
   659    0.18226E+04    0.35372E+02    0.81628E-01   -0.29316E+02
   660    0.18199E+04    0.35536E+02    0.81679E-01   -0.30947E+02
   661    0.18173E+04    0.35693E+02    0.81731E-01   -0.32587E+02
   662    0.18149E+04    0.35847E+02    0.81782E-01   -0.34236E+02
   663    0.18127E+04    0.35996E+02    0.81834E-01   -0.35894E+02
   664    0.18107E+04    0.36137E+02    0.81887E-01   -0.37558E+02
   665    0.18088E+04    0.36274E+02    0.81939E-01   -0.39229E+02
   666    0.18072E+04    0.36406E+02    0.81992E-01   -0.40905E+02
   667    0.18057E+04    0.36532E+02    0.82046E-01   -0.42587E+02
   668    0.18044E+04    0.36652E+02    0.82099E-01   -0.44274E+02
   669    0.18034E+04    0.36767E+02    0.82153E-01   -0.45964E+02
   670    0.18025E+04    0.36876E+02    0.82208E-01   -0.47655E+02
   671    0.18019E+04    0.36981E+02    0.82263E-01   -0.49350E+02
   672    0.18013E+04    0.37078E+02    0.82319E-01   -0.51047E+02
   673    0.18011E+04    0.37171E+02    0.82375E-01   -0.52743E+02
