#    L    TT             EE             BB             TE          
  5523   0.613502E+00   0.101525E-01   0.448488E-02  -0.128220E-01
  5524   0.613097E+00   0.101426E-01   0.448260E-02  -0.128096E-01
  5525   0.612641E+00   0.101323E-01   0.448077E-02  -0.127972E-01
  5526   0.612237E+00   0.101224E-01   0.447849E-02  -0.127848E-01
  5527   0.611782E+00   0.101121E-01   0.447667E-02  -0.127725E-01
  5528   0.611379E+00   0.101023E-01   0.447439E-02  -0.127601E-01
  5529   0.610925E+00   0.100920E-01   0.447257E-02  -0.127478E-01
  5530   0.610524E+00   0.100822E-01   0.447030E-02  -0.127355E-01
  5531   0.610071E+00   0.100719E-01   0.446848E-02  -0.127232E-01
  5532   0.609671E+00   0.100621E-01   0.446621E-02  -0.127109E-01
  5533   0.609219E+00   0.100519E-01   0.446439E-02  -0.126987E-01
  5534   0.608820E+00   0.100422E-01   0.446212E-02  -0.126865E-01
  5535   0.608369E+00   0.100320E-01   0.446031E-02  -0.126742E-01
  5536   0.607971E+00   0.100223E-01   0.445804E-02  -0.126620E-01
  5537   0.607522E+00   0.100121E-01   0.445623E-02  -0.126499E-01
  5538   0.607125E+00   0.100024E-01   0.445396E-02  -0.126377E-01
  5539   0.606677E+00   0.999230E-02   0.445216E-02  -0.126255E-01
  5540   0.606281E+00   0.998264E-02   0.444989E-02  -0.126134E-01
  5541   0.605834E+00   0.997255E-02   0.444809E-02  -0.126013E-01
  5542   0.605440E+00   0.996293E-02   0.444583E-02  -0.125892E-01
  5543   0.604994E+00   0.995286E-02   0.444403E-02  -0.125771E-01
  5544   0.604600E+00   0.994327E-02   0.444177E-02  -0.125650E-01
  5545   0.604155E+00   0.993324E-02   0.443997E-02  -0.125530E-01
  5546   0.603763E+00   0.992368E-02   0.443771E-02  -0.125410E-01
  5547   0.603319E+00   0.991368E-02   0.443591E-02  -0.125289E-01
  5548   0.602928E+00   0.990415E-02   0.443366E-02  -0.125169E-01
  5549   0.602486E+00   0.989418E-02   0.443186E-02  -0.125049E-01
  5550   0.602096E+00   0.988469E-02   0.442961E-02  -0.124930E-01
  5551   0.601654E+00   0.987474E-02   0.442782E-02  -0.124810E-01
  5552   0.601265E+00   0.986528E-02   0.442557E-02  -0.124691E-01
  5553   0.600824E+00   0.985537E-02   0.442378E-02  -0.124571E-01
  5554   0.600437E+00   0.984594E-02   0.442153E-02  -0.124452E-01
  5555   0.599997E+00   0.983606E-02   0.441974E-02  -0.124333E-01
  5556   0.599611E+00   0.982665E-02   0.441749E-02  -0.124215E-01
  5557   0.599172E+00   0.981680E-02   0.441571E-02  -0.124096E-01
  5558   0.598787E+00   0.980743E-02   0.441346E-02  -0.123977E-01
  5559   0.598349E+00   0.979761E-02   0.441168E-02  -0.123859E-01
  5560   0.597965E+00   0.978827E-02   0.440944E-02  -0.123741E-01
  5561   0.597528E+00   0.977849E-02   0.440766E-02  -0.123623E-01
  5562   0.597145E+00   0.976918E-02   0.440542E-02  -0.123505E-01
  5563   0.596710E+00   0.975942E-02   0.440364E-02  -0.123387E-01
  5564   0.596327E+00   0.975014E-02   0.440141E-02  -0.123270E-01
  5565   0.595893E+00   0.974041E-02   0.439963E-02  -0.123152E-01
  5566   0.595512E+00   0.973117E-02   0.439740E-02  -0.123035E-01
  5567   0.595079E+00   0.972147E-02   0.439562E-02  -0.122918E-01
  5568   0.594698E+00   0.971225E-02   0.439339E-02  -0.122801E-01
  5569   0.594266E+00   0.970259E-02   0.439162E-02  -0.122684E-01
  5570   0.593887E+00   0.969340E-02   0.438939E-02  -0.122568E-01
  5571   0.593456E+00   0.968377E-02   0.438762E-02  -0.122451E-01
  5572   0.593078E+00   0.967461E-02   0.438539E-02  -0.122335E-01
  5573   0.592647E+00   0.966501E-02   0.438363E-02  -0.122219E-01
  5574   0.592270E+00   0.965588E-02   0.438140E-02  -0.122102E-01
  5575   0.591841E+00   0.964631E-02   0.437964E-02  -0.121987E-01
  5576   0.591465E+00   0.963721E-02   0.437741E-02  -0.121871E-01
  5577   0.591037E+00   0.962767E-02   0.437565E-02  -0.121755E-01
  5578   0.590662E+00   0.961861E-02   0.437343E-02  -0.121640E-01
  5579   0.590235E+00   0.960909E-02   0.437167E-02  -0.121524E-01
  5580   0.589861E+00   0.960006E-02   0.436945E-02  -0.121409E-01
  5581   0.589435E+00   0.959058E-02   0.436770E-02  -0.121294E-01
  5582   0.589062E+00   0.958157E-02   0.436548E-02  -0.121179E-01
  5583   0.588636E+00   0.957212E-02   0.436373E-02  -0.121065E-01
  5584   0.588265E+00   0.956315E-02   0.436151E-02  -0.120950E-01
  5585   0.587840E+00   0.955373E-02   0.435976E-02  -0.120835E-01
  5586   0.587469E+00   0.954478E-02   0.435755E-02  -0.120721E-01
  5587   0.587046E+00   0.953539E-02   0.435580E-02  -0.120607E-01
  5588   0.586676E+00   0.952648E-02   0.435359E-02  -0.120493E-01
  5589   0.586254E+00   0.951712E-02   0.435184E-02  -0.120379E-01
  5590   0.585885E+00   0.950824E-02   0.434963E-02  -0.120265E-01
  5591   0.585463E+00   0.949890E-02   0.434789E-02  -0.120152E-01
  5592   0.585095E+00   0.949005E-02   0.434568E-02  -0.120038E-01
  5593   0.584675E+00   0.948075E-02   0.434394E-02  -0.119925E-01
  5594   0.584308E+00   0.947193E-02   0.434173E-02  -0.119812E-01
  5595   0.583888E+00   0.946265E-02   0.434000E-02  -0.119699E-01
  5596   0.583522E+00   0.945386E-02   0.433779E-02  -0.119586E-01
  5597   0.583104E+00   0.944462E-02   0.433606E-02  -0.119474E-01
  5598   0.582739E+00   0.943586E-02   0.433386E-02  -0.119361E-01
  5599   0.582321E+00   0.942664E-02   0.433212E-02  -0.119249E-01
  5600   0.581957E+00   0.941791E-02   0.432992E-02  -0.119136E-01
  5601   0.581540E+00   0.940873E-02   0.432819E-02  -0.119024E-01
  5602   0.581177E+00   0.940003E-02   0.432599E-02  -0.118912E-01
  5603   0.580762E+00   0.939087E-02   0.432427E-02  -0.118800E-01
  5604   0.580399E+00   0.938220E-02   0.432207E-02  -0.118689E-01
  5605   0.579984E+00   0.937308E-02   0.432035E-02  -0.118577E-01
  5606   0.579623E+00   0.936444E-02   0.431815E-02  -0.118466E-01
  5607   0.579209E+00   0.935534E-02   0.431643E-02  -0.118355E-01
  5608   0.578849E+00   0.934673E-02   0.431424E-02  -0.118244E-01
  5609   0.578436E+00   0.933766E-02   0.431252E-02  -0.118133E-01
  5610   0.578077E+00   0.932908E-02   0.431033E-02  -0.118022E-01
  5611   0.577665E+00   0.932004E-02   0.430861E-02  -0.117911E-01
  5612   0.577306E+00   0.931149E-02   0.430642E-02  -0.117801E-01
  5613   0.576895E+00   0.930248E-02   0.430471E-02  -0.117690E-01
  5614   0.576537E+00   0.929396E-02   0.430252E-02  -0.117580E-01
  5615   0.576127E+00   0.928498E-02   0.430081E-02  -0.117470E-01
  5616   0.575771E+00   0.927649E-02   0.429862E-02  -0.117360E-01
  5617   0.575361E+00   0.926753E-02   0.429691E-02  -0.117250E-01
  5618   0.575005E+00   0.925907E-02   0.429473E-02  -0.117141E-01
  5619   0.574597E+00   0.925015E-02   0.429302E-02  -0.117031E-01
  5620   0.574242E+00   0.924171E-02   0.429084E-02  -0.116922E-01
  5621   0.573834E+00   0.923282E-02   0.428914E-02  -0.116812E-01
  5622   0.573481E+00   0.922442E-02   0.428696E-02  -0.116703E-01
  5623   0.573074E+00   0.921555E-02   0.428526E-02  -0.116595E-01
  5624   0.572721E+00   0.920717E-02   0.428308E-02  -0.116486E-01
  5625   0.572315E+00   0.919834E-02   0.428138E-02  -0.116377E-01
  5626   0.571963E+00   0.918999E-02   0.427921E-02  -0.116269E-01
  5627   0.571558E+00   0.918118E-02   0.427751E-02  -0.116160E-01
  5628   0.571207E+00   0.917287E-02   0.427534E-02  -0.116052E-01
  5629   0.570802E+00   0.916409E-02   0.427364E-02  -0.115944E-01
  5630   0.570452E+00   0.915580E-02   0.427147E-02  -0.115836E-01
  5631   0.570049E+00   0.914705E-02   0.426978E-02  -0.115728E-01
  5632   0.569699E+00   0.913878E-02   0.426761E-02  -0.115621E-01
  5633   0.569297E+00   0.913006E-02   0.426592E-02  -0.115513E-01
  5634   0.568948E+00   0.912183E-02   0.426375E-02  -0.115406E-01
  5635   0.568547E+00   0.911313E-02   0.426206E-02  -0.115299E-01
  5636   0.568199E+00   0.910493E-02   0.425990E-02  -0.115192E-01
  5637   0.567798E+00   0.909626E-02   0.425821E-02  -0.115085E-01
  5638   0.567451E+00   0.908809E-02   0.425605E-02  -0.114978E-01
  5639   0.567051E+00   0.907945E-02   0.425437E-02  -0.114872E-01
  5640   0.566706E+00   0.907130E-02   0.425221E-02  -0.114765E-01
  5641   0.566306E+00   0.906269E-02   0.425053E-02  -0.114659E-01
  5642   0.565961E+00   0.905457E-02   0.424837E-02  -0.114553E-01
  5643   0.565563E+00   0.904599E-02   0.424669E-02  -0.114447E-01
  5644   0.565219E+00   0.903790E-02   0.424453E-02  -0.114341E-01
  5645   0.564821E+00   0.902934E-02   0.424286E-02  -0.114235E-01
  5646   0.564478E+00   0.902128E-02   0.424070E-02  -0.114130E-01
  5647   0.564081E+00   0.901275E-02   0.423903E-02  -0.114024E-01
  5648   0.563739E+00   0.900471E-02   0.423688E-02  -0.113919E-01
  5649   0.563343E+00   0.899621E-02   0.423521E-02  -0.113814E-01
  5650   0.563001E+00   0.898820E-02   0.423305E-02  -0.113709E-01
  5651   0.562606E+00   0.897973E-02   0.423139E-02  -0.113604E-01
  5652   0.562265E+00   0.897175E-02   0.422924E-02  -0.113499E-01
  5653   0.561871E+00   0.896330E-02   0.422757E-02  -0.113395E-01
  5654   0.561531E+00   0.895535E-02   0.422542E-02  -0.113290E-01
  5655   0.561138E+00   0.894693E-02   0.422376E-02  -0.113186E-01
  5656   0.560799E+00   0.893900E-02   0.422161E-02  -0.113082E-01
  5657   0.560406E+00   0.893061E-02   0.421995E-02  -0.112978E-01
  5658   0.560068E+00   0.892271E-02   0.421781E-02  -0.112874E-01
  5659   0.559676E+00   0.891435E-02   0.421615E-02  -0.112771E-01
  5660   0.559338E+00   0.890647E-02   0.421401E-02  -0.112667E-01
  5661   0.558947E+00   0.889814E-02   0.421235E-02  -0.112564E-01
  5662   0.558611E+00   0.889029E-02   0.421021E-02  -0.112461E-01
  5663   0.558220E+00   0.888198E-02   0.420856E-02  -0.112357E-01
  5664   0.557884E+00   0.887416E-02   0.420642E-02  -0.112255E-01
  5665   0.557495E+00   0.886587E-02   0.420477E-02  -0.112152E-01
  5666   0.557160E+00   0.885808E-02   0.420263E-02  -0.112049E-01
  5667   0.556771E+00   0.884982E-02   0.420098E-02  -0.111947E-01
  5668   0.556437E+00   0.884206E-02   0.419885E-02  -0.111844E-01
  5669   0.556049E+00   0.883382E-02   0.419720E-02  -0.111742E-01
  5670   0.555716E+00   0.882609E-02   0.419507E-02  -0.111640E-01
  5671   0.555328E+00   0.881788E-02   0.419342E-02  -0.111538E-01
  5672   0.554996E+00   0.881017E-02   0.419130E-02  -0.111436E-01
  5673   0.554609E+00   0.880198E-02   0.418965E-02  -0.111335E-01
  5674   0.554278E+00   0.879430E-02   0.418753E-02  -0.111233E-01
  5675   0.553892E+00   0.878614E-02   0.418588E-02  -0.111132E-01
  5676   0.553561E+00   0.877848E-02   0.418376E-02  -0.111031E-01
  5677   0.553176E+00   0.877035E-02   0.418212E-02  -0.110930E-01
  5678   0.552846E+00   0.876272E-02   0.418000E-02  -0.110829E-01
  5679   0.552462E+00   0.875461E-02   0.417836E-02  -0.110728E-01
  5680   0.552132E+00   0.874700E-02   0.417624E-02  -0.110627E-01
  5681   0.551749E+00   0.873892E-02   0.417460E-02  -0.110527E-01
  5682   0.551420E+00   0.873134E-02   0.417249E-02  -0.110427E-01
  5683   0.551038E+00   0.872329E-02   0.417085E-02  -0.110326E-01
  5684   0.550710E+00   0.871573E-02   0.416874E-02  -0.110226E-01
  5685   0.550328E+00   0.870770E-02   0.416711E-02  -0.110126E-01
  5686   0.550001E+00   0.870017E-02   0.416499E-02  -0.110027E-01
  5687   0.549620E+00   0.869216E-02   0.416336E-02  -0.109927E-01
  5688   0.549294E+00   0.868466E-02   0.416125E-02  -0.109828E-01
  5689   0.548913E+00   0.867668E-02   0.415962E-02  -0.109728E-01
  5690   0.548588E+00   0.866920E-02   0.415751E-02  -0.109629E-01
  5691   0.548208E+00   0.866124E-02   0.415589E-02  -0.109530E-01
  5692   0.547883E+00   0.865378E-02   0.415378E-02  -0.109431E-01
  5693   0.547504E+00   0.864585E-02   0.415216E-02  -0.109332E-01
  5694   0.547180E+00   0.863842E-02   0.415005E-02  -0.109234E-01
  5695   0.546802E+00   0.863052E-02   0.414843E-02  -0.109135E-01
  5696   0.546479E+00   0.862311E-02   0.414633E-02  -0.109037E-01
  5697   0.546101E+00   0.861523E-02   0.414471E-02  -0.108939E-01
  5698   0.545779E+00   0.860785E-02   0.414261E-02  -0.108841E-01
  5699   0.545402E+00   0.859999E-02   0.414099E-02  -0.108743E-01
  5700   0.545081E+00   0.859263E-02   0.413889E-02  -0.108645E-01
  5701   0.544704E+00   0.858480E-02   0.413728E-02  -0.108548E-01
  5702   0.544384E+00   0.857746E-02   0.413518E-02  -0.108450E-01
  5703   0.544008E+00   0.856965E-02   0.413357E-02  -0.108353E-01
  5704   0.543688E+00   0.856235E-02   0.413147E-02  -0.108256E-01
  5705   0.543313E+00   0.855456E-02   0.412986E-02  -0.108159E-01
  5706   0.542994E+00   0.854727E-02   0.412777E-02  -0.108062E-01
  5707   0.542620E+00   0.853951E-02   0.412616E-02  -0.107965E-01
  5708   0.542301E+00   0.853225E-02   0.412407E-02  -0.107868E-01
  5709   0.541928E+00   0.852451E-02   0.412246E-02  -0.107772E-01
  5710   0.541610E+00   0.851727E-02   0.412037E-02  -0.107675E-01
  5711   0.541238E+00   0.850956E-02   0.411877E-02  -0.107579E-01
  5712   0.540921E+00   0.850235E-02   0.411668E-02  -0.107483E-01
  5713   0.540549E+00   0.849465E-02   0.411508E-02  -0.107387E-01
  5714   0.540232E+00   0.848746E-02   0.411299E-02  -0.107291E-01
  5715   0.539861E+00   0.847979E-02   0.411140E-02  -0.107196E-01
  5716   0.539546E+00   0.847263E-02   0.410931E-02  -0.107100E-01
  5717   0.539175E+00   0.846498E-02   0.410772E-02  -0.107005E-01
  5718   0.538860E+00   0.845784E-02   0.410563E-02  -0.106910E-01
  5719   0.538490E+00   0.845021E-02   0.410404E-02  -0.106814E-01
  5720   0.538176E+00   0.844309E-02   0.410196E-02  -0.106719E-01
  5721   0.537807E+00   0.843549E-02   0.410037E-02  -0.106625E-01
  5722   0.537494E+00   0.842840E-02   0.409829E-02  -0.106530E-01
  5723   0.537125E+00   0.842082E-02   0.409670E-02  -0.106435E-01
  5724   0.536813E+00   0.841374E-02   0.409462E-02  -0.106341E-01
  5725   0.536445E+00   0.840619E-02   0.409303E-02  -0.106247E-01
  5726   0.536133E+00   0.839914E-02   0.409096E-02  -0.106152E-01
  5727   0.535766E+00   0.839160E-02   0.408937E-02  -0.106058E-01
  5728   0.535455E+00   0.838457E-02   0.408730E-02  -0.105965E-01
  5729   0.535088E+00   0.837706E-02   0.408572E-02  -0.105871E-01
  5730   0.534778E+00   0.837006E-02   0.408364E-02  -0.105777E-01
  5731   0.534412E+00   0.836257E-02   0.408206E-02  -0.105684E-01
  5732   0.534102E+00   0.835558E-02   0.407999E-02  -0.105590E-01
  5733   0.533737E+00   0.834812E-02   0.407842E-02  -0.105497E-01
  5734   0.533428E+00   0.834115E-02   0.407635E-02  -0.105404E-01
  5735   0.533064E+00   0.833371E-02   0.407477E-02  -0.105311E-01
  5736   0.532755E+00   0.832677E-02   0.407270E-02  -0.105218E-01
  5737   0.532391E+00   0.831935E-02   0.407113E-02  -0.105125E-01
  5738   0.532084E+00   0.831243E-02   0.406907E-02  -0.105033E-01
  5739   0.531721E+00   0.830503E-02   0.406750E-02  -0.104940E-01
  5740   0.531414E+00   0.829813E-02   0.406543E-02  -0.104848E-01
  5741   0.531051E+00   0.829075E-02   0.406386E-02  -0.104756E-01
  5742   0.530745E+00   0.828387E-02   0.406180E-02  -0.104664E-01
  5743   0.530383E+00   0.827652E-02   0.406024E-02  -0.104572E-01
  5744   0.530078E+00   0.826966E-02   0.405818E-02  -0.104480E-01
  5745   0.529717E+00   0.826233E-02   0.405661E-02  -0.104388E-01
  5746   0.529412E+00   0.825549E-02   0.405455E-02  -0.104297E-01
  5747   0.529051E+00   0.824818E-02   0.405299E-02  -0.104206E-01
  5748   0.528747E+00   0.824137E-02   0.405094E-02  -0.104114E-01
  5749   0.528387E+00   0.823407E-02   0.404938E-02  -0.104023E-01
  5750   0.528084E+00   0.822728E-02   0.404732E-02  -0.103932E-01
  5751   0.527725E+00   0.822001E-02   0.404576E-02  -0.103841E-01
  5752   0.527422E+00   0.821324E-02   0.404371E-02  -0.103750E-01
  5753   0.527064E+00   0.820599E-02   0.404216E-02  -0.103660E-01
  5754   0.526761E+00   0.819924E-02   0.404010E-02  -0.103569E-01
  5755   0.526404E+00   0.819201E-02   0.403855E-02  -0.103479E-01
  5756   0.526102E+00   0.818528E-02   0.403650E-02  -0.103389E-01
  5757   0.525745E+00   0.817807E-02   0.403495E-02  -0.103298E-01
  5758   0.525444E+00   0.817136E-02   0.403290E-02  -0.103208E-01
  5759   0.525088E+00   0.816417E-02   0.403136E-02  -0.103118E-01
  5760   0.524788E+00   0.815749E-02   0.402931E-02  -0.103029E-01
  5761   0.524432E+00   0.815031E-02   0.402776E-02  -0.102939E-01
  5762   0.524132E+00   0.814365E-02   0.402572E-02  -0.102850E-01
  5763   0.523777E+00   0.813650E-02   0.402417E-02  -0.102760E-01
  5764   0.523478E+00   0.812986E-02   0.402213E-02  -0.102671E-01
  5765   0.523124E+00   0.812272E-02   0.402059E-02  -0.102582E-01
  5766   0.522826E+00   0.811610E-02   0.401855E-02  -0.102493E-01
  5767   0.522471E+00   0.810899E-02   0.401701E-02  -0.102404E-01
  5768   0.522174E+00   0.810239E-02   0.401497E-02  -0.102315E-01
  5769   0.521821E+00   0.809530E-02   0.401343E-02  -0.102226E-01
  5770   0.521524E+00   0.808871E-02   0.401140E-02  -0.102138E-01
  5771   0.521171E+00   0.808164E-02   0.400986E-02  -0.102049E-01
  5772   0.520875E+00   0.807508E-02   0.400783E-02  -0.101961E-01
  5773   0.520523E+00   0.806803E-02   0.400629E-02  -0.101873E-01
  5774   0.520228E+00   0.806148E-02   0.400426E-02  -0.101785E-01
  5775   0.519876E+00   0.805445E-02   0.400273E-02  -0.101697E-01
  5776   0.519581E+00   0.804793E-02   0.400070E-02  -0.101609E-01
  5777   0.519230E+00   0.804092E-02   0.399917E-02  -0.101521E-01
  5778   0.518936E+00   0.803441E-02   0.399714E-02  -0.101433E-01
  5779   0.518586E+00   0.802742E-02   0.399561E-02  -0.101346E-01
  5780   0.518293E+00   0.802094E-02   0.399358E-02  -0.101259E-01
  5781   0.517943E+00   0.801396E-02   0.399206E-02  -0.101171E-01
  5782   0.517650E+00   0.800750E-02   0.399003E-02  -0.101084E-01
  5783   0.517301E+00   0.800054E-02   0.398851E-02  -0.100997E-01
  5784   0.517009E+00   0.799410E-02   0.398648E-02  -0.100910E-01
  5785   0.516660E+00   0.798716E-02   0.398496E-02  -0.100823E-01
  5786   0.516369E+00   0.798074E-02   0.398294E-02  -0.100737E-01
  5787   0.516021E+00   0.797382E-02   0.398142E-02  -0.100650E-01
  5788   0.515730E+00   0.796741E-02   0.397940E-02  -0.100564E-01
  5789   0.515383E+00   0.796052E-02   0.397788E-02  -0.100477E-01
  5790   0.515093E+00   0.795413E-02   0.397587E-02  -0.100391E-01
  5791   0.514746E+00   0.794725E-02   0.397435E-02  -0.100305E-01
  5792   0.514457E+00   0.794088E-02   0.397233E-02  -0.100219E-01
  5793   0.514111E+00   0.793402E-02   0.397082E-02  -0.100133E-01
  5794   0.513822E+00   0.792767E-02   0.396881E-02  -0.100047E-01
  5795   0.513476E+00   0.792083E-02   0.396730E-02  -0.999617E-02
  5796   0.513188E+00   0.791450E-02   0.396528E-02  -0.998761E-02
  5797   0.512843E+00   0.790768E-02   0.396377E-02  -0.997907E-02
  5798   0.512555E+00   0.790137E-02   0.396176E-02  -0.997054E-02
  5799   0.512211E+00   0.789456E-02   0.396026E-02  -0.996201E-02
  5800   0.511924E+00   0.788827E-02   0.395825E-02  -0.995350E-02
  5801   0.511580E+00   0.788148E-02   0.395674E-02  -0.994500E-02
  5802   0.511294E+00   0.787521E-02   0.395473E-02  -0.993651E-02
  5803   0.510951E+00   0.786844E-02   0.395323E-02  -0.992803E-02
  5804   0.510665E+00   0.786219E-02   0.395122E-02  -0.991957E-02
  5805   0.510323E+00   0.785544E-02   0.394972E-02  -0.991111E-02
  5806   0.510038E+00   0.784920E-02   0.394772E-02  -0.990266E-02
  5807   0.509696E+00   0.784247E-02   0.394622E-02  -0.989423E-02
  5808   0.509411E+00   0.783625E-02   0.394422E-02  -0.988580E-02
  5809   0.509070E+00   0.782954E-02   0.394272E-02  -0.987739E-02
  5810   0.508786E+00   0.782334E-02   0.394072E-02  -0.986899E-02
  5811   0.508445E+00   0.781664E-02   0.393923E-02  -0.986060E-02
  5812   0.508162E+00   0.781046E-02   0.393723E-02  -0.985222E-02
  5813   0.507822E+00   0.780378E-02   0.393574E-02  -0.984384E-02
  5814   0.507539E+00   0.779762E-02   0.393374E-02  -0.983548E-02
  5815   0.507200E+00   0.779096E-02   0.393225E-02  -0.982714E-02
  5816   0.506918E+00   0.778482E-02   0.393025E-02  -0.981880E-02
  5817   0.506579E+00   0.777817E-02   0.392876E-02  -0.981047E-02
